MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
ER_PRS_F;EXE_SOI_AMD;$;11.0;String
ER_PRS_F;EXE_SOI_AMF;$;11.0;String
ER_PRS_F;EXE_SOI_DTD;DATETIME;25.0;Date
ER_PRS_F;EXE_SOI_DTF;DATETIME;25.0;Date
ER_PRS_F;EXO_MTF;;8.0;Double
ER_PRS_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_PRS_F;FLX_EMT_NUM;;9.0;Double
ER_PRS_F;FLX_EMT_ORD;;9.0;Double
ER_PRS_F;FLX_EMT_TYP;;8.0;Double
ER_PRS_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_PRS_F;IJR_EMP_NUM;;21.0;Double
ER_PRS_F;IJR_RVL_NAT;$;7.0;String
ER_PRS_F;MTM_NAT;;7.0;Double
ER_PRS_F;ORB_BSE_NUM;$;11.0;String
ER_PRS_F;ORG_AFF_BEN;$;14.0;String
ER_PRS_F;ORG_CLE_NEW;$;14.0;String
ER_PRS_F;ORG_CLE_NUM;$;14.0;String
ER_PRS_F;ORL_BSE_NUM;$;11.0;String
ER_PRS_F;PCB_FOR_AMC;$;8.0;String
ER_PRS_F;PEN_TYP_COD;$;7.0;String
ER_PRS_F;PFS_EXE_NUM;$;13.0;String
ER_PRS_F;PFS_PRE_NUM;$;13.0;String
ER_PRS_F;PRE_IND_PEL;$;7.0;String
ER_PRS_F;PRE_PRE_AMD;$;11.0;String
ER_PRS_F;PRE_PRE_DTD;DATETIME;25.0;Date
ER_PRS_F;PRE_REN_COD;$;6.0;String
ER_PRS_F;PRS_ACT_CFT;;16.0;Double
ER_PRS_F;PRS_ACT_COG;;18.0;Double
ER_PRS_F;PRS_ACT_NBR;;9.0;Double
ER_PRS_F;PRS_ACT_QTE;;9.0;Double
ER_PRS_F;PRS_CRD_OPT;$;6.0;String
ER_PRS_F;PRS_DEP_MNT;;18.0;Double
ER_PRS_F;PRS_DIS_PRE;$;7.0;String
ER_PRS_F;PRS_DPN_QLP;;8.0;Double
ER_PRS_F;PRS_DRA_AME;$;11.0;String
ER_PRS_F;PRS_ETA_RAC;;18.0;Double
ER_PRS_F;PRS_FAC_TOP;$;6.0;String
ER_PRS_F;PRS_GRS_DTD;DATETIME;25.0;Date
ER_PRS_F;PRS_HOS_AMD;$;11.0;String
ER_PRS_F;PRS_HOS_DTD;DATETIME;25.0;Date
ER_PRS_F;PRS_MNT_MAJ;;14.0;Double
ER_PRS_F;PRS_MTT_NUM;$;13.0;String
ER_PRS_F;PRS_NAT_REF;;10.0;Double
ER_PRS_F;PRS_OPS_TRF;;7.0;Double
ER_PRS_F;PRS_ORD_NUM;;10.0;Double
ER_PRS_F;PRS_PAI_MNT;;18.0;Double
ER_PRS_F;PRS_PDS_QCP;;8.0;Double
ER_PRS_F;PRS_PDS_QTP;;8.0;Double
ER_PRS_F;PRS_PPF_COD;$;6.0;String
ER_PRS_F;PRS_PRE_MTT;;7.0;Double
ER_PRS_F;PRS_QTT_MAJ;;9.0;Double
ER_PRS_F;PRS_REF_KIN;$;7.0;String
ER_PRS_F;PRS_REJ_TOP;$;6.0;String
ER_PRS_F;PRS_TOP_ENP;;7.0;Double
ER_PRS_F;PRS_TYP_KIN;$;6.0;String
ER_PRS_F;PRS_TYP_MAJ;$;7.0;String
ER_PRS_F;PRS_TYP_MIN;$;7.0;String
ER_PRS_F;PRS_ZON_FIL;$;22.0;String
ER_PRS_F;PSE_ACT_NAT;;8.0;Double
ER_PRS_F;PSE_CNV_COD;;7.0;Double
ER_PRS_F;PSE_REF_ADH;$;6.0;String
ER_PRS_F;PSE_SPE_COD;;8.0;Double
ER_PRS_F;PSE_STJ_COD;;8.0;Double
ER_PRS_F;PSP_ACT_NAT;;8.0;Double
ER_PRS_F;PSP_CNV_COD;;7.0;Double
ER_PRS_F;PSP_PPS_NUM;$;15.0;String
ER_PRS_F;PSP_REF_ADH;$;6.0;String
ER_PRS_F;PSP_SPE_COD;;8.0;Double
ER_PRS_F;PSP_STJ_COD;;8.0;Double
ER_PRS_F;PSP_SVI_PPS;;8.0;Double
ER_PRS_F;REM_TYP_AFF;;6.0;Double
ER_PRS_F;RGM_COD;;9.0;Double
ER_PRS_F;RGM_GRG_COD;;8.0;Double
ER_PRS_F;RGO_ASU_NAT;;8.0;Double
ER_PRS_F;RGO_ENV_TYP;;8.0;Double
ER_PRS_F;RGO_FTA_COD;;7.0;Double
ER_PRS_F;RGO_MIN_TAU;;14.0;Double
ER_PRS_F;RGO_MOD_MNT;;18.0;Double
ER_PRS_F;RGO_REM_TAU;;14.0;Double
ER_PRS_F;RGO_THE_TAU;;14.0;Double
ER_RAT_F;ATT_NAT;;8.0;Double
